"neighid","familywealth","socialcapital","dadocc","dadunemp","dadeduc","momeduc","male","deprive"
707,0.560999989509583,2.97199988365173,-3.4539999961853,0,0,0,1,-0.24099999666214
707,0.264099985361099,2.97199988365173,16.1959991455078,0,1,1,1,-0.24099999666214
708,1.51769995689392,6.97200012207031,-11.4940004348755,0,0,1,1,-0.737999975681305
709,0.735000014305115,5.97200012207031,-11.4940004348755,0,0,0,1,-0.266000002622604
709,2.41510009765625,9.97200012207031,2.31599998474121,0,0,0,0,-0.266000002622604
709,-1.32760000228882,-1.02799999713898,-11.4940004348755,0,0,0,0,-0.266000002622604
709,-0.360000014305115,-11.0279998779297,2.31599998474121,0,0,1,0,-0.266000002622604
709,-0.132499992847443,-14.0279998779297,-3.4539999961853,0,0,1,1,-0.266000002622604
709,0.560999989509583,-8.02799987792969,2.31599998474121,0,0,0,0,-0.266000002622604
709,0.560999989509583,4.97200012207031,16.1959991455078,0,0,0,1,-0.266000002622604
709,0.560999989509583,1.97200000286102,-9.0939998626709,0,0,0,0,-0.266000002622604
709,0.391699999570847,-0.0280000008642673,-9.0939998626709,0,0,1,0,-0.266000002622604
710,-1.32760000228882,11.9720001220703,-9.0939998626709,1,0,0,0,0.17399999499321
710,-1.32760000228882,-11.0279998779297,16.1959991455078,0,0,1,1,0.17399999499321
710,-1.32760000228882,-14.0279998779297,-3.4539999961853,0,0,0,0,0.17399999499321
710,0.391699999570847,0.972000002861023,-3.4539999961853,1,0,0,0,0.17399999499321
710,-0.132499992847443,-21.0279998779297,-3.4539999961853,0,0,1,0,0.17399999499321
710,-1.32760000228882,-9.02799987792969,-11.4940004348755,1,0,0,0,0.17399999499321
710,-0.132499992847443,3.97199988365173,-11.4940004348755,0,0,0,0,0.17399999499321
710,0.912699997425079,-7.02799987792969,-3.4539999961853,0,0,1,0,0.17399999499321
710,0.264099985361099,4.97200012207031,2.31599998474121,0,0,0,0,0.17399999499321
710,1.14049994945526,3.97199988365173,2.31599998474121,0,0,0,1,0.17399999499321
710,1.51769995689392,16.9720001220703,-3.4539999961853,0,0,1,0,0.17399999499321
710,0.0293000005185604,-2.02800011634827,-23.4540004730225,0,1,0,1,0.17399999499321
710,-0.132499992847443,-8.02799987792969,-3.4539999961853,0,1,1,1,0.17399999499321
711,0.0293000005185604,0.972000002861023,-11.4940004348755,1,0,0,0,-0.172000005841255
711,0.912699997425079,16.9720001220703,16.1959991455078,0,1,1,0,-0.172000005841255
711,0.560999989509583,-1.02799999713898,-11.4940004348755,0,0,0,0,-0.172000005841255
711,-0.132499992847443,-0.0280000008642673,-11.4940004348755,0,0,0,1,-0.172000005841255
711,0.735000014305115,-0.0280000008642673,-9.0939998626709,1,0,0,1,-0.172000005841255
711,-0.360000014305115,9.97200012207031,-3.4539999961853,0,0,0,0,-0.172000005841255
712,-0.132499992847443,-0.0280000008642673,2.31599998474121,0,1,1,1,0.0759999975562096
712,0.912699997425079,14.9720001220703,16.1959991455078,0,0,1,0,0.0759999975562096
712,-0.132499992847443,1.97200000286102,-3.4539999961853,0,0,0,1,0.0759999975562096
712,0.912699997425079,8.97200012207031,2.31599998474121,0,0,0,0,0.0759999975562096
712,1.14049994945526,5.97200012207031,29.2259998321533,0,0,0,0,0.0759999975562096
712,0.158199995756149,4.97200012207031,-9.0939998626709,0,1,1,0,0.0759999975562096
712,-0.132499992847443,-3.02800011634827,16.1959991455078,0,0,0,1,0.0759999975562096
712,0.158199995756149,9.97200012207031,-11.4940004348755,0,0,0,1,0.0759999975562096
712,-0.581200003623962,-6.02799987792969,-3.4539999961853,0,0,0,0,0.0759999975562096
712,-1.32760000228882,3.97199988365173,-3.4539999961853,1,0,0,0,0.0759999975562096
712,-1.32760000228882,14.9720001220703,-3.4539999961853,0,0,0,0,0.0759999975562096
713,0.0293000005185604,-16.0279998779297,-11.4940004348755,0,0,0,1,0.152999997138977
713,0.0293000005185604,6.97200012207031,-3.4539999961853,1,0,0,0,0.152999997138977
713,0.391699999570847,10.9720001220703,-3.4539999961853,0,0,0,1,0.152999997138977
713,0.735000014305115,-5.02799987792969,2.31599998474121,0,1,1,0,0.152999997138977
713,0.391699999570847,-1.02799999713898,-3.4539999961853,0,0,0,0,0.152999997138977
713,0.560999989509583,-6.02799987792969,-11.4940004348755,0,0,1,0,0.152999997138977
713,0.0293000005185604,14.9720001220703,-9.0939998626709,0,0,0,0,0.152999997138977
713,0.735000014305115,11.9720001220703,-3.4539999961853,1,0,0,1,0.152999997138977
714,-1.32760000228882,-0.0280000008642673,16.1959991455078,0,0,0,0,0.063000001013279
714,0.735000014305115,8.97200012207031,16.1959991455078,0,0,0,0,0.063000001013279
714,0.391699999570847,-1.02799999713898,-11.4940004348755,0,0,0,0,0.063000001013279
714,-1.32760000228882,-18.0279998779297,-9.0939998626709,1,0,0,1,0.063000001013279
714,-0.581200003623962,0.972000002861023,2.31599998474121,0,0,1,0,0.063000001013279
714,0.158199995756149,0.972000002861023,-3.4539999961853,0,0,0,0,0.063000001013279
714,-0.132499992847443,11.9720001220703,-3.4539999961853,0,0,0,0,0.063000001013279
714,1.51769995689392,9.97200012207031,2.31599998474121,0,0,0,1,0.063000001013279
715,0.264099985361099,6.97200012207031,16.1959991455078,0,1,0,1,-0.254000008106232
715,-0.132499992847443,-9.02799987792969,-9.0939998626709,1,0,0,0,-0.254000008106232
715,1.51769995689392,6.97200012207031,29.2259998321533,0,0,0,1,-0.254000008106232
715,2.41510009765625,-7.02799987792969,16.1959991455078,0,1,1,1,-0.254000008106232
715,-0.132499992847443,8.97200012207031,-3.4539999961853,0,0,0,0,-0.254000008106232
716,-0.360000014305115,-1.02799999713898,-3.4539999961853,0,0,0,1,0.435999989509583
717,0.264099985361099,1.97200000286102,-11.4940004348755,0,1,0,0,1.26400005817413
717,-0.132499992847443,1.97200000286102,-3.4539999961853,0,0,0,1,1.26400005817413
717,0.158199995756149,3.97199988365173,-23.4540004730225,0,0,0,0,1.26400005817413
718,-1.32760000228882,-15.0279998779297,-11.4940004348755,1,0,0,1,1.64499998092651
719,-0.360000014305115,-0.0280000008642673,-9.0939998626709,1,0,0,0,0.602999985218048
719,0.158199995756149,-1.02799999713898,-11.4940004348755,0,0,0,1,0.602999985218048
721,0.0293000005185604,0.972000002861023,-3.4539999961853,0,1,1,1,1.22599995136261
721,1.14049994945526,-17.0279998779297,-9.0939998626709,1,1,1,1,1.22599995136261
721,0.912699997425079,10.9720001220703,2.31599998474121,0,0,0,0,1.22599995136261
721,0.391699999570847,3.97199988365173,-9.0939998626709,0,0,0,0,1.22599995136261
722,-0.581200003623962,-2.02800011634827,-3.4539999961853,0,0,0,1,0.101000003516674
722,0.0293000005185604,-7.02799987792969,-3.4539999961853,0,0,0,0,0.101000003516674
722,-1.32760000228882,1.97200000286102,-11.4940004348755,0,0,0,1,0.101000003516674
723,-0.132499992847443,-2.02800011634827,-3.4539999961853,0,0,0,1,1.25699996948242
723,0.735000014305115,6.97200012207031,-3.4539999961853,0,0,0,0,1.25699996948242
723,-1.32760000228882,-7.02799987792969,-3.4539999961853,0,0,0,1,1.25699996948242
723,-1.32760000228882,-17.0279998779297,-9.0939998626709,0,0,0,0,1.25699996948242
723,-1.32760000228882,1.97200000286102,2.31599998474121,0,0,0,1,1.25699996948242
723,0.735000014305115,5.97200012207031,-11.4940004348755,0,0,0,1,1.25699996948242
723,-1.32760000228882,-2.02800011634827,-9.0939998626709,0,0,0,1,1.25699996948242
724,0.735000014305115,-1.02799999713898,-3.4539999961853,0,0,1,0,-0.256999999284744
724,0.560999989509583,15.9720001220703,-3.4539999961853,0,0,0,0,-0.256999999284744
724,1.51769995689392,9.97200012207031,-9.0939998626709,1,0,0,1,-0.256999999284744
724,0.912699997425079,12.9720001220703,-11.4940004348755,0,0,1,0,-0.256999999284744
724,1.51769995689392,17.9720001220703,-9.0939998626709,0,0,0,0,-0.256999999284744
724,2.41510009765625,13.9720001220703,16.1959991455078,0,0,0,1,-0.256999999284744
725,0.158199995756149,2.97199988365173,-9.0939998626709,0,1,1,0,-0.442999988794327
727,-0.132499992847443,-13.0279998779297,-3.4539999961853,0,0,1,1,-0.101000003516674
727,0.264099985361099,8.97200012207031,-9.0939998626709,0,0,0,0,-0.101000003516674
727,2.41510009765625,19.9720001220703,2.31599998474121,0,1,0,0,-0.101000003516674
727,-0.360000014305115,7.97200012207031,-3.4539999961853,0,0,1,0,-0.101000003516674
727,-0.132499992847443,0.972000002861023,-11.4940004348755,1,0,0,1,-0.101000003516674
727,2.41510009765625,41.9720001220703,16.1959991455078,0,1,1,0,-0.101000003516674
728,0.264099985361099,-4.02799987792969,2.31599998474121,0,0,0,0,0.0879999995231628
728,0.391699999570847,-0.0280000008642673,-3.4539999961853,0,0,0,0,0.0879999995231628
728,0.560999989509583,11.9720001220703,16.1959991455078,0,0,1,0,0.0879999995231628
728,1.14049994945526,16.9720001220703,-9.0939998626709,1,0,0,1,0.0879999995231628
728,0.0293000005185604,6.97200012207031,-3.4539999961853,0,0,0,0,0.0879999995231628
730,-0.581200003623962,-13.0279998779297,-3.4539999961853,0,0,0,1,0.393999993801117
731,1.51769995689392,8.97200012207031,29.2259998321533,0,1,1,1,-0.160999998450279
731,1.51769995689392,-4.02799987792969,-3.4539999961853,1,0,1,0,-0.160999998450279
731,2.41510009765625,14.9720001220703,29.2259998321533,0,1,0,0,-0.160999998450279
731,0.391699999570847,1.97200000286102,-3.4539999961853,1,1,0,1,-0.160999998450279
732,-1.32760000228882,-16.0279998779297,2.31599998474121,0,0,0,1,0.223000004887581
732,0.912699997425079,-3.02800011634827,-9.0939998626709,0,0,0,0,0.223000004887581
732,2.41510009765625,12.9720001220703,-9.0939998626709,0,0,0,1,0.223000004887581
732,-1.32760000228882,-7.02799987792969,-3.4539999961853,1,0,0,0,0.223000004887581
732,0.391699999570847,3.97199988365173,2.31599998474121,0,1,1,1,0.223000004887581
732,1.14049994945526,14.9720001220703,16.1959991455078,0,0,0,0,0.223000004887581
732,0.158199995756149,3.97199988365173,-9.0939998626709,0,0,0,0,0.223000004887581
733,-1.32760000228882,-27.0279998779297,-3.4539999961853,0,1,1,1,0.98199999332428
733,-0.360000014305115,-6.02799987792969,-3.4539999961853,1,1,1,1,0.98199999332428
733,-1.32760000228882,-5.02799987792969,16.1959991455078,0,1,1,1,0.98199999332428
733,1.51769995689392,12.9720001220703,-9.0939998626709,0,1,0,0,0.98199999332428
733,-1.32760000228882,0.972000002861023,16.1959991455078,0,0,0,0,0.98199999332428
733,0.264099985361099,8.97200012207031,-3.4539999961853,0,0,0,1,0.98199999332428
733,0.735000014305115,4.97200012207031,-9.0939998626709,0,0,1,0,0.98199999332428
733,0.735000014305115,11.9720001220703,-11.4940004348755,1,0,0,0,0.98199999332428
733,-0.581200003623962,-6.02799987792969,-9.0939998626709,0,0,0,0,0.98199999332428
734,1.51769995689392,16.9720001220703,16.1959991455078,0,1,0,1,0.723999977111816
734,-0.581200003623962,-16.0279998779297,-3.4539999961853,0,1,1,1,0.723999977111816
734,-0.360000014305115,-12.0279998779297,-9.0939998626709,0,0,0,0,0.723999977111816
734,0.0293000005185604,0.972000002861023,-3.4539999961853,1,0,1,0,0.723999977111816
734,0.735000014305115,0.972000002861023,-9.0939998626709,0,0,0,0,0.723999977111816
734,0.264099985361099,-13.0279998779297,-23.4540004730225,0,0,0,0,0.723999977111816
734,0.0293000005185604,-3.02800011634827,-11.4940004348755,0,0,1,1,0.723999977111816
735,-1.32760000228882,-15.0279998779297,-3.4539999961853,0,0,0,1,0.33500000834465
735,-0.581200003623962,-8.02799987792969,-11.4940004348755,0,0,0,1,0.33500000834465
735,-0.360000014305115,-7.02799987792969,16.1959991455078,0,0,0,1,0.33500000834465
736,0.560999989509583,0.972000002861023,-3.4539999961853,0,0,0,0,-0.207000002264977
736,0.912699997425079,14.9720001220703,-3.4539999961853,0,0,0,0,-0.207000002264977
736,-0.360000014305115,1.97200000286102,16.1959991455078,0,0,0,0,-0.207000002264977
736,-0.132499992847443,-7.02799987792969,-3.4539999961853,0,0,0,1,-0.207000002264977
736,1.14049994945526,10.9720001220703,-3.4539999961853,0,0,0,0,-0.207000002264977
737,0.735000014305115,3.97199988365173,16.1959991455078,0,0,0,0,-1.04799997806549
737,0.560999989509583,2.97199988365173,-3.4539999961853,0,0,1,1,-1.04799997806549
737,0.158199995756149,5.97200012207031,-3.4539999961853,0,0,1,0,-1.04799997806549
737,2.41510009765625,15.9720001220703,16.1959991455078,0,0,1,1,-1.04799997806549
737,0.560999989509583,9.97200012207031,2.31599998474121,0,1,1,0,-1.04799997806549
741,-1.32760000228882,-13.0279998779297,-23.4540004730225,0,0,0,0,-0.104999996721745
741,-0.132499992847443,-4.02799987792969,-23.4540004730225,0,0,1,1,-0.104999996721745
742,0.912699997425079,-3.02800011634827,-3.4539999961853,0,0,0,0,-0.114000000059605
743,0.912699997425079,14.9720001220703,16.1959991455078,0,1,1,1,-0.583000004291534
744,0.264099985361099,-1.02799999713898,-3.4539999961853,0,0,0,1,-0.14300000667572
744,0.264099985361099,-19.0279998779297,2.31599998474121,0,0,0,0,-0.14300000667572
744,0.0293000005185604,5.97200012207031,-3.4539999961853,0,0,0,1,-0.14300000667572
744,-1.32760000228882,-4.02799987792969,-9.0939998626709,1,0,0,0,-0.14300000667572
745,-0.360000014305115,-14.0279998779297,-3.4539999961853,0,1,1,1,-0.145999997854233
746,0.158199995756149,-6.02799987792969,-3.4539999961853,0,0,0,0,0.29899999499321
746,-1.32760000228882,-16.0279998779297,-11.4940004348755,0,0,1,0,0.29899999499321
746,-0.581200003623962,-8.02799987792969,-9.0939998626709,0,1,0,0,0.29899999499321
746,-1.32760000228882,-2.02800011634827,-9.0939998626709,1,1,0,0,0.29899999499321
746,0.735000014305115,4.97200012207031,-3.4539999961853,0,1,1,0,0.29899999499321
747,-1.32760000228882,1.97200000286102,-3.4539999961853,0,0,0,0,-0.0930000022053719
747,0.735000014305115,11.9720001220703,16.1959991455078,0,0,0,0,-0.0930000022053719
747,0.0293000005185604,-9.02799987792969,-9.0939998626709,1,0,0,1,-0.0930000022053719
747,-1.32760000228882,-1.02799999713898,-3.4539999961853,0,0,0,1,-0.0930000022053719
747,0.912699997425079,5.97200012207031,16.1959991455078,0,0,0,1,-0.0930000022053719
748,-1.32760000228882,-5.02799987792969,-3.4539999961853,0,0,0,0,-0.0379999987781048
748,-1.32760000228882,-10.0279998779297,-11.4940004348755,0,0,0,1,-0.0379999987781048
748,1.14049994945526,12.9720001220703,-3.4539999961853,0,1,1,1,-0.0379999987781048
749,-0.132499992847443,-6.02799987792969,-3.4539999961853,0,0,1,0,-0.10700000077486
749,0.391699999570847,6.97200012207031,-3.4539999961853,0,0,0,1,-0.10700000077486
750,0.0293000005185604,-0.0280000008642673,-3.4539999961853,0,1,1,0,-0.601000010967255
750,-0.360000014305115,-14.0279998779297,16.1959991455078,0,0,0,0,-0.601000010967255
750,0.0293000005185604,-3.02800011634827,16.1959991455078,0,0,0,1,-0.601000010967255
752,-1.32760000228882,-18.0279998779297,-3.4539999961853,0,0,0,0,0.101999998092651
752,-0.360000014305115,-5.02799987792969,-3.4539999961853,0,0,0,1,0.101999998092651
752,-0.581200003623962,-7.02799987792969,-11.4940004348755,0,0,0,0,0.101999998092651
752,0.0293000005185604,-7.02799987792969,-3.4539999961853,0,0,0,1,0.101999998092651
752,-1.32760000228882,-4.02799987792969,-3.4539999961853,1,0,0,1,0.101999998092651
753,0.560999989509583,1.97200000286102,-3.4539999961853,0,0,0,1,-0.321999996900558
753,0.264099985361099,16.9720001220703,16.1959991455078,0,0,1,1,-0.321999996900558
753,1.51769995689392,12.9720001220703,16.1959991455078,0,1,1,0,-0.321999996900558
753,0.158199995756149,9.97200012207031,-3.4539999961853,0,0,1,0,-0.321999996900558
753,0.735000014305115,12.9720001220703,-3.4539999961853,0,0,0,0,-0.321999996900558
766,0.560999989509583,4.97200012207031,-3.4539999961853,0,0,0,0,0.270999997854233
766,-0.132499992847443,-8.02799987792969,2.31599998474121,0,1,1,0,0.270999997854233
768,-0.132499992847443,1.97200000286102,-9.0939998626709,1,0,0,1,1.01699995994568
768,0.264099985361099,5.97200012207031,-3.4539999961853,0,0,0,1,1.01699995994568
769,-1.32760000228882,-5.02799987792969,-3.4539999961853,0,0,0,1,0.501999974250793
769,0.158199995756149,18.9720001220703,-3.4539999961853,1,0,0,1,0.501999974250793
769,0.560999989509583,0.972000002861023,-3.4539999961853,1,0,0,1,0.501999974250793
769,-1.32760000228882,-7.02799987792969,-3.4539999961853,0,0,0,1,0.501999974250793
769,-1.32760000228882,-13.0279998779297,-3.4539999961853,0,0,0,0,0.501999974250793
771,-0.132499992847443,-9.02799987792969,-9.0939998626709,1,0,0,0,0.256000012159348
771,0.391699999570847,7.97200012207031,-3.4539999961853,0,0,0,1,0.256000012159348
772,-1.32760000228882,-16.0279998779297,-9.0939998626709,1,0,0,0,0.760999977588654
773,-0.132499992847443,-1.02799999713898,-3.4539999961853,0,0,0,1,-0.321999996900558
774,-0.581200003623962,-3.02800011634827,2.31599998474121,0,0,0,0,0.416999995708466
774,1.51769995689392,-9.02799987792969,2.31599998474121,0,1,0,0,0.416999995708466
775,-0.581200003623962,-11.0279998779297,-9.0939998626709,0,0,0,1,-0.0309999994933605
775,0.912699997425079,-1.02799999713898,-3.4539999961853,0,0,0,0,-0.0309999994933605
775,-0.132499992847443,-5.02799987792969,-9.0939998626709,0,0,0,1,-0.0309999994933605
775,-0.360000014305115,-8.02799987792969,-23.4540004730225,0,0,0,0,-0.0309999994933605
775,-0.132499992847443,-0.0280000008642673,-3.4539999961853,0,0,0,1,-0.0309999994933605
776,0.735000014305115,4.97200012207031,-23.4540004730225,0,0,0,0,0.40599998831749
776,-0.132499992847443,-9.02799987792969,-9.0939998626709,0,0,0,0,0.40599998831749
776,-0.360000014305115,-5.02799987792969,-3.4539999961853,0,0,0,1,0.40599998831749
776,0.158199995756149,-4.02799987792969,-3.4539999961853,0,0,0,1,0.40599998831749
776,-1.32760000228882,-3.02800011634827,-3.4539999961853,0,0,0,1,0.40599998831749
776,-1.32760000228882,-1.02799999713898,-9.0939998626709,1,0,0,0,0.40599998831749
777,-0.581200003623962,-9.02799987792969,-3.4539999961853,1,0,0,0,0.90200001001358
777,-1.32760000228882,-11.0279998779297,-3.4539999961853,0,0,0,1,0.90200001001358
777,-1.32760000228882,-12.0279998779297,-9.0939998626709,1,0,0,0,0.90200001001358
778,-0.581200003623962,3.97199988365173,-3.4539999961853,0,0,0,1,0.00899999961256981
778,0.158199995756149,-3.02800011634827,-11.4940004348755,0,0,1,0,0.00899999961256981
778,-0.581200003623962,-2.02800011634827,-23.4540004730225,0,1,1,0,0.00899999961256981
778,0.912699997425079,-1.02799999713898,-3.4539999961853,0,0,0,0,0.00899999961256981
778,0.912699997425079,1.97200000286102,-11.4940004348755,0,0,0,1,0.00899999961256981
778,-0.360000014305115,-8.02799987792969,-11.4940004348755,0,0,0,0,0.00899999961256981
778,0.560999989509583,-10.0279998779297,-3.4539999961853,0,0,0,0,0.00899999961256981
779,-0.360000014305115,6.97200012207031,-11.4940004348755,0,0,0,1,0.52700001001358
779,-0.132499992847443,1.97200000286102,-11.4940004348755,0,0,0,1,0.52700001001358
779,-0.581200003623962,-15.0279998779297,-3.4539999961853,0,0,0,0,0.52700001001358
779,-0.360000014305115,-18.0279998779297,-3.4539999961853,0,0,0,1,0.52700001001358
779,0.912699997425079,8.97200012207031,-11.4940004348755,1,0,0,1,0.52700001001358
779,0.391699999570847,-7.02799987792969,-9.0939998626709,0,1,1,1,0.52700001001358
779,0.158199995756149,9.97200012207031,-3.4539999961853,0,0,0,1,0.52700001001358
779,1.51769995689392,16.9720001220703,-3.4539999961853,0,0,0,0,0.52700001001358
780,0.0293000005185604,-0.0280000008642673,-3.4539999961853,0,0,0,1,0.017000000923872
780,-1.32760000228882,-24.0279998779297,-3.4539999961853,0,0,0,1,0.017000000923872
780,0.0293000005185604,-0.0280000008642673,-3.4539999961853,0,0,0,1,0.017000000923872
782,1.51769995689392,19.9720001220703,-9.0939998626709,0,0,0,0,1.29799997806549
782,0.560999989509583,-6.02799987792969,29.2259998321533,0,1,0,0,1.29799997806549
782,-1.32760000228882,-12.0279998779297,16.1959991455078,0,0,0,1,1.29799997806549
782,0.0293000005185604,-0.0280000008642673,2.31599998474121,0,0,0,1,1.29799997806549
782,-1.32760000228882,-10.0279998779297,-9.0939998626709,0,0,1,1,1.29799997806549
783,-1.32760000228882,-12.0279998779297,-9.0939998626709,0,0,0,0,-0.244000002741814
783,0.912699997425079,7.97200012207031,-3.4539999961853,0,0,0,0,-0.244000002741814
783,-1.32760000228882,-8.02799987792969,-9.0939998626709,0,0,0,0,-0.244000002741814
784,-1.32760000228882,-1.02799999713898,-3.4539999961853,0,0,0,0,-0.00499999988824129
784,1.14049994945526,2.97199988365173,-11.4940004348755,0,0,0,1,-0.00499999988824129
785,1.51769995689392,1.97200000286102,-3.4539999961853,0,0,0,1,0.944999992847443
785,0.158199995756149,-15.0279998779297,-3.4539999961853,0,0,0,0,0.944999992847443
785,-1.32760000228882,0.972000002861023,-9.0939998626709,1,0,0,0,0.944999992847443
785,0.0293000005185604,-0.0280000008642673,-3.4539999961853,0,0,0,0,0.944999992847443
785,-0.132499992847443,-1.02799999713898,-3.4539999961853,0,0,0,1,0.944999992847443
785,0.264099985361099,10.9720001220703,-23.4540004730225,0,0,0,1,0.944999992847443
785,0.391699999570847,6.97200012207031,2.31599998474121,0,0,0,0,0.944999992847443
785,-0.132499992847443,0.972000002861023,-23.4540004730225,0,0,0,0,0.944999992847443
785,0.158199995756149,-12.0279998779297,-9.0939998626709,0,0,0,0,0.944999992847443
785,0.391699999570847,10.9720001220703,-3.4539999961853,1,0,1,1,0.944999992847443
786,-1.32760000228882,-16.0279998779297,-3.4539999961853,0,0,0,1,1.71200001239777
786,-1.32760000228882,-5.02799987792969,-11.4940004348755,0,0,0,1,1.71200001239777
786,-1.32760000228882,-13.0279998779297,-11.4940004348755,0,0,0,1,1.71200001239777
786,-1.32760000228882,-7.02799987792969,-3.4539999961853,0,0,0,1,1.71200001239777
786,-1.32760000228882,-14.0279998779297,-9.0939998626709,1,0,0,1,1.71200001239777
786,0.0293000005185604,9.97200012207031,-3.4539999961853,0,0,0,0,1.71200001239777
787,-0.360000014305115,-21.0279998779297,-3.4539999961853,0,0,0,0,0.823000013828278
787,0.158199995756149,2.97199988365173,-11.4940004348755,0,0,0,0,0.823000013828278
788,-0.360000014305115,-20.0279998779297,-11.4940004348755,0,0,0,0,0.00499999988824129
788,-0.360000014305115,-21.0279998779297,-11.4940004348755,0,0,0,1,0.00499999988824129
788,1.51769995689392,23.9720001220703,-9.0939998626709,0,0,0,1,0.00499999988824129
788,0.158199995756149,-2.02800011634827,-3.4539999961853,0,0,0,0,0.00499999988824129
788,0.0293000005185604,1.97200000286102,-11.4940004348755,0,0,0,0,0.00499999988824129
789,0.158199995756149,-7.02799987792969,-3.4539999961853,0,0,0,1,0.866999983787537
789,-1.32760000228882,-12.0279998779297,-11.4940004348755,0,0,0,1,0.866999983787537
789,-1.32760000228882,-11.0279998779297,-11.4940004348755,0,0,0,1,0.866999983787537
789,-1.32760000228882,-20.0279998779297,16.1959991455078,1,1,0,0,0.866999983787537
789,0.158199995756149,6.97200012207031,29.2259998321533,0,0,0,1,0.866999983787537
789,-0.581200003623962,-7.02799987792969,-3.4539999961853,0,0,0,1,0.866999983787537
790,-1.32760000228882,-20.0279998779297,-9.0939998626709,1,0,0,0,0.674000024795532
790,-1.32760000228882,-24.0279998779297,-23.4540004730225,1,0,1,0,0.674000024795532
790,-0.132499992847443,-0.0280000008642673,16.1959991455078,0,0,0,0,0.674000024795532
790,-1.32760000228882,3.97199988365173,-11.4940004348755,0,0,0,1,0.674000024795532
791,0.158199995756149,6.97200012207031,-3.4539999961853,0,0,0,1,0.241999998688698
792,0.391699999570847,-5.02799987792969,-3.4539999961853,0,0,0,0,-0.0860000029206276
792,0.0293000005185604,-13.0279998779297,-3.4539999961853,0,0,0,1,-0.0860000029206276
792,-1.32760000228882,-7.02799987792969,-3.4539999961853,1,0,0,0,-0.0860000029206276
792,1.51769995689392,11.9720001220703,16.1959991455078,0,1,0,1,-0.0860000029206276
792,-1.32760000228882,-12.0279998779297,-3.4539999961853,0,0,0,0,-0.0860000029206276
792,1.51769995689392,-3.02800011634827,-3.4539999961853,0,0,0,1,-0.0860000029206276
793,0.0293000005185604,-1.02799999713898,-3.4539999961853,0,0,1,0,1.15600001811981
793,-1.32760000228882,-17.0279998779297,-3.4539999961853,0,0,1,1,1.15600001811981
793,-0.360000014305115,2.97199988365173,-11.4940004348755,0,0,1,1,1.15600001811981
793,-1.32760000228882,-23.0279998779297,-23.4540004730225,1,0,0,1,1.15600001811981
793,-0.360000014305115,-7.02799987792969,-11.4940004348755,0,0,0,1,1.15600001811981
793,-1.32760000228882,-27.0279998779297,16.1959991455078,0,0,0,0,1.15600001811981
793,0.158199995756149,1.97200000286102,-3.4539999961853,0,1,1,1,1.15600001811981
793,-0.581200003623962,-27.0279998779297,-3.4539999961853,0,0,0,1,1.15600001811981
794,-1.32760000228882,-7.02799987792969,-11.4940004348755,0,0,0,0,2.32999992370605
794,-1.32760000228882,-3.02800011634827,-3.4539999961853,0,0,0,0,2.32999992370605
794,-1.32760000228882,-15.0279998779297,-11.4940004348755,1,0,0,1,2.32999992370605
794,0.560999989509583,17.9720001220703,-11.4940004348755,0,0,0,1,2.32999992370605
794,-0.360000014305115,6.97200012207031,-3.4539999961853,0,0,0,0,2.32999992370605
794,-0.360000014305115,1.97200000286102,-9.0939998626709,0,0,0,1,2.32999992370605
794,-0.132499992847443,-7.02799987792969,-3.4539999961853,0,0,0,1,2.32999992370605
794,-1.32760000228882,-5.02799987792969,2.31599998474121,1,0,0,1,2.32999992370605
794,-0.360000014305115,-8.02799987792969,16.1959991455078,0,0,0,0,2.32999992370605
794,-1.32760000228882,-7.02799987792969,-9.0939998626709,1,0,0,0,2.32999992370605
794,-1.32760000228882,-27.0279998779297,-3.4539999961853,0,0,0,1,2.32999992370605
794,-1.32760000228882,-21.0279998779297,-3.4539999961853,1,0,0,0,2.32999992370605
794,0.0293000005185604,6.97200012207031,16.1959991455078,0,0,0,0,2.32999992370605
794,-0.360000014305115,-2.02800011634827,-11.4940004348755,0,1,1,1,2.32999992370605
795,-0.360000014305115,-9.02799987792969,-3.4539999961853,0,0,0,0,1.3860000371933
795,-1.32760000228882,-16.0279998779297,-11.4940004348755,0,0,0,1,1.3860000371933
796,-0.360000014305115,-23.0279998779297,-3.4539999961853,0,0,0,1,0.773999989032745
796,-1.32760000228882,-17.0279998779297,-3.4539999961853,0,0,0,1,0.773999989032745
796,0.0293000005185604,-5.02799987792969,-11.4940004348755,0,0,0,1,0.773999989032745
796,0.912699997425079,7.97200012207031,-3.4539999961853,0,0,0,1,0.773999989032745
796,0.0293000005185604,1.97200000286102,-3.4539999961853,0,0,1,0,0.773999989032745
796,-0.581200003623962,-26.0279998779297,-23.4540004730225,0,0,0,1,0.773999989032745
796,0.391699999570847,1.97200000286102,-9.0939998626709,0,0,0,1,0.773999989032745
796,0.735000014305115,3.97199988365173,2.31599998474121,1,0,0,0,0.773999989032745
796,-1.32760000228882,-4.02799987792969,-23.4540004730225,0,0,0,1,0.773999989032745
797,-0.132499992847443,1.97200000286102,-9.0939998626709,1,0,0,0,0.597000002861023
797,-1.32760000228882,-10.0279998779297,-11.4940004348755,0,1,1,0,0.597000002861023
797,-1.32760000228882,-8.02799987792969,-9.0939998626709,0,0,0,1,0.597000002861023
797,-0.132499992847443,-5.02799987792969,-9.0939998626709,1,0,0,0,0.597000002861023
