"ident","year","age","married","nevermarr","collgrad","union","wks_ue","tenure","ln_wage","divorced","white","black","otherrace"
4051,85,39,0,0,0,0,0,5.25,1.76205122470856,1,1,0,0
4051,87,41,0,0,0,0,0,7.16666650772095,1.88534486293793,1,1,0,0
4051,88,43,0,0,0,0,0,8.58333301544189,1.8726681470871,1,1,0,0
4053,68,21,1,0,0,0,0,0,1.66149413585663,0,1,0,0
4053,69,22,1,0,0,0,0,0.916666686534882,1.80788886547089,0,1,0,0
4053,70,23,1,0,0,0,0,2,1.85789930820465,0,1,0,0
4053,72,25,1,0,0,0,0,4,1.86003828048706,0,1,0,0
4053,73,26,1,0,0,0,0,4.91666650772095,1.568279504776,0,1,0,0
4053,75,28,1,0,0,0,0,6.91666650772095,1.39134871959686,0,1,0,0
4053,77,30,1,0,0,0,0,1.41666662693024,1.46622157096863,0,1,0,0
4053,78,31,1,0,0,0,0,2.41666674613953,1.49095582962036,0,1,0,0
4053,80,33,1,0,0,0,0,4.41666650772095,1.89654183387756,0,1,0,0
4053,82,35,0,0,0,0,0,6.41666650772095,1.59736502170563,1,1,0,0
4053,83,36,0,0,0,0,0,7.41666650772095,1.53051483631134,1,1,0,0
4053,85,38,1,0,0,0,0,9.41666698455811,2.09411787986755,0,1,0,0
4053,87,40,1,0,0,0,0,11.4166669845581,2.26770234107971,0,1,0,0
4053,88,41,1,0,0,0,0,12.6666669845581,2.41228342056274,0,1,0,0
4055,68,19,1,0,0,0,12,0,1.31238150596619,0,1,0,0
4055,72,23,1,0,0,0,1,0.0833333358168602,1.30954718589783,0,1,0,0
4055,73,24,1,0,0,0,0,1.08333337306976,1.18360543251038,0,1,0,0
4055,75,26,1,0,0,0,0,3.08333325386047,1.30814957618713,0,1,0,0
4055,82,33,0,0,0,0,0,0.333333343267441,1.60943794250488,1,1,0,0
4055,83,34,0,0,0,0,0,1.33333337306976,1.75157761573792,1,1,0,0
4055,85,36,0,0,0,0,0,3.33333325386047,1.83615922927856,1,1,0,0
4055,87,38,0,0,0,0,0,5.41666650772095,2.04347586631775,1,1,0,0
4055,88,39,0,0,0,0,0,6.75,2.04712080955505,1,1,0,0
4056,88,41,0,0,0,0,0,3.08333325386047,1.94199132919312,1,1,0,0
4057,85,33,1,0,0,1,0,9.08333301544189,2.3291118144989,0,1,0,0
4057,87,35,1,0,0,1,0,11.1666669845581,2.28826856613159,0,1,0,0
4057,88,37,0,0,0,1,0,12.5,2.3896632194519,1,1,0,0
4058,70,25,1,0,0,0,0,1.41666662693024,1.45606350898743,0,1,0,0
4058,71,26,1,0,0,0,0,2.25,1.68354570865631,0,1,0,0
4060,69,24,0,0,0,0,1,0.416666656732559,1.45691156387329,1,1,0,0
4060,70,25,0,0,0,0,0,1.16666662693024,1.45691156387329,1,1,0,0
4060,71,26,0,0,0,0,2,0.5,1.85425627231598,1,1,0,0
4060,72,27,0,0,0,0,0,0.25,1.45457315444946,1,1,0,0
4060,73,28,0,0,0,0,0,1.16666662693024,1.76243567466736,1,1,0,0
4060,75,30,0,0,0,0,0,0.333333343267441,1.92049264907837,1,1,0,0
4060,77,32,0,0,0,0,0,2.25,2.24710059165955,1,1,0,0
4061,68,23,0,1,1,0,2,0.16666667163372,1.79260671138763,0,1,0,0
4061,70,25,1,0,1,0,0,0.25,2.04217004776001,0,1,0,0
4061,71,26,1,0,1,0,3,0.416666656732559,1.97122800350189,0,1,0,0
4062,68,22,1,0,0,0,0,0.16666667163372,1.95279240608215,0,1,0,0
4062,70,24,1,0,0,0,0,2.25,1.68354570865631,0,1,0,0
4062,71,25,1,0,0,0,0,2.33333325386047,1.94491064548492,0,1,0,0
4062,73,27,1,0,0,0,4,0.416666656732559,1.94244766235352,0,1,0,0
4062,75,29,1,0,0,0,0,2.33333325386047,1.58550488948822,0,1,0,0
4063,68,23,0,1,1,0,0,0,1.68063294887543,0,1,0,0
4063,69,24,0,1,1,0,0,0.916666686534882,1.83160519599915,0,1,0,0
4063,70,25,0,1,1,1,0,2,1.99687039852142,0,1,0,0
4063,71,26,0,1,1,1,0,3.08333325386047,2.1719126701355,0,1,0,0
4063,72,27,0,1,1,1,0,4,1.90882837772369,0,1,0,0
4063,73,28,0,1,1,1,0,4.91666650772095,2.0698184967041,0,1,0,0
4063,75,30,0,1,1,0,0,6.91666650772095,2.05464315414429,0,1,0,0
4063,78,33,0,1,1,1,0,10.0833330154419,2.18252968788147,0,1,0,0
4063,80,35,0,1,1,1,0,12,2.18379092216492,0,1,0,0
4063,85,40,0,1,1,1,0,17,2.30526924133301,0,1,0,0
4064,83,38,0,1,1,1,0,14.9166669845581,2.33658242225647,0,1,0,0
4064,85,40,0,1,1,1,0,16.9166660308838,2.13520455360413,0,1,0,0
4064,87,42,0,1,1,1,0,19,2.40350413322449,0,1,0,0
4064,88,44,0,1,1,1,0,20.4166660308838,2.2009744644165,0,1,0,0
4065,68,22,1,0,0,0,0,0,1.88945651054382,0,1,0,0
4068,75,23,1,0,1,0,1,0.416666656732559,1.6228609085083,0,1,0,0
4068,77,25,1,0,1,0,0,0.333333343267441,1.46622157096863,0,1,0,0
4068,78,26,1,0,1,0,0,1.33333337306976,1.65583097934723,0,1,0,0
4068,80,28,1,0,1,0,0,3.33333325386047,1.84497535228729,0,1,0,0
4068,82,30,0,0,1,0,0,1,1.711993932724,1,1,0,0
4068,83,31,0,0,1,0,0,2,1.90572834014893,1,1,0,0
4068,85,33,0,0,1,0,0,4,2.48026585578918,1,1,0,0
4068,87,35,0,0,1,0,0,6.08333349227905,3.00073623657227,1,1,0,0
4068,88,36,0,0,1,0,0,7.41666650772095,2.085862159729,1,1,0,0
4069,70,18,0,1,0,0,0,0,1.31630170345306,0,1,0,0
4069,71,19,1,0,0,0,0,0.25,0.153151199221611,0,1,0,0
4069,72,20,1,0,0,0,3,0.916666686534882,2.2632782459259,0,1,0,0
4069,73,21,1,0,0,0,0,0.916666686534882,3.55304074287415,0,1,0,0
4069,75,23,1,0,0,0,0,2,1.02502369880676,0,1,0,0
4069,82,30,1,0,0,0,9,1.91666662693024,1.5851446390152,0,1,0,0
4069,85,33,1,0,0,1,16,6,1.91047084331512,0,1,0,0
4069,87,35,1,0,0,1,12,8,1.95518338680267,0,1,0,0
4069,88,36,1,0,0,0,0,9.41666698455811,1.91150796413422,0,1,0,0
4070,83,30,1,0,0,0,0,0.333333343267441,1.18359351158142,0,1,0,0
4070,85,32,1,0,0,0,0,2.33333325386047,1.14301204681396,0,1,0,0
4070,87,34,1,0,0,0,0,0.25,1.430455327034,0,1,0,0
4070,88,35,1,0,0,0,0,1.66666662693024,1.3927149772644,0,1,0,0
4071,85,40,1,0,1,1,4,0.5,1.99681854248047,0,1,0,0
4071,87,42,1,0,1,1,0,2.5,2.06385231018066,0,1,0,0
4071,88,43,1,0,1,1,0,3.91666674613953,2.04712080955505,0,1,0,0
4072,69,18,0,1,0,0,0,0.333333343267441,1.4039489030838,0,1,0,0
4072,70,19,0,1,0,0,1,0.16666667163372,0.0706171616911888,0,1,0,0
4072,71,20,0,1,0,0,0,1.83333337306976,1.33136057853699,0,1,0,0
4072,72,21,0,1,0,0,0,2.83333325386047,1.29205417633057,0,1,0,0
4072,73,22,0,1,0,0,0,3.83333325386047,1.28339493274689,0,1,0,0
4072,75,24,0,1,0,0,0,5.83333349227905,1.35715746879578,0,1,0,0
4072,77,26,0,1,0,0,8,0.0833333358168602,1.38329136371613,0,1,0,0
4072,78,28,0,1,0,0,0,1.25,1.40907692909241,0,1,0,0
4073,72,23,1,0,0,0,2,0.0833333358168602,1.45457315444946,0,1,0,0
4073,73,24,1,0,0,0,0,0.333333343267441,1.45457315444946,0,1,0,0
4073,75,26,1,0,0,0,0,1.41666662693024,1.1394339799881,0,1,0,0
4073,77,28,1,0,0,0,4,0.833333313465118,1.65772819519043,0,1,0,0
4073,78,29,1,0,0,0,0,1.33333337306976,1.50357747077942,0,1,0,0
4073,80,31,1,0,0,0,0,0.583333313465118,1.53016471862793,0,1,0,0
4074,72,19,0,1,0,0,17,0.416666656732559,1.27073562145233,0,1,0,0
4074,73,20,0,1,0,0,0,0.75,1.23142921924591,0,1,0,0
4074,75,22,0,1,0,0,0,2.41666674613953,1.6228609085083,0,1,0,0
4074,80,26,1,0,0,0,0,2.08333325386047,1.7906037569046,0,1,0,0
4074,85,31,1,0,0,0,0,0.333333343267441,1.42064356803894,0,1,0,0
4075,75,26,1,0,0,0,0,1.58333337306976,1.7029036283493,0,1,0,0
4075,78,29,1,0,0,1,0,3.16666674613953,1.77153754234314,0,1,0,0
4075,80,31,1,0,0,0,0,5.08333349227905,1.90172815322876,0,1,0,0
4075,82,33,1,0,0,0,0,7.16666650772095,1.94161486625671,0,1,0,0
4075,83,34,1,0,0,0,0,8.16666698455811,1.99973881244659,0,1,0,0
4075,85,36,1,0,0,0,0,10.1666669845581,2.11379075050354,0,1,0,0
4075,87,38,1,0,0,0,0,12.0833330154419,2.17998218536377,0,1,0,0
4075,88,40,1,0,0,0,0,13.5833330154419,2.18661189079285,0,1,0,0
4076,69,23,0,1,0,0,0,1,1.00492668151855,0,1,0,0
4076,70,24,0,1,0,0,0,2.08333325386047,1.47223675251007,0,1,0,0
4077,68,20,0,1,0,0,0,0,1.65178501605988,0,1,0,0
4077,69,21,0,1,0,0,16,0.666666686534882,1.68910503387451,0,1,0,0
4078,69,23,1,0,0,0,0,0.16666667163372,1.84622824192047,0,0,0,1
4078,70,24,1,0,0,0,0,0.0833333358168602,1.39237320423126,0,0,0,1
4079,78,32,1,0,0,1,0,6.75,1.64240753650665,0,0,1,0
4079,83,38,0,0,0,1,0,0,1.94632136821747,1,0,1,0
4079,85,39,0,0,0,1,0,1.83333337306976,2.14154076576233,1,0,1,0
4079,87,41,0,0,0,1,4,3.91666674613953,2.13256192207336,1,0,1,0
4079,88,43,0,0,0,1,0,5.33333349227905,2.17661619186401,1,0,1,0
4081,69,22,1,0,0,0,0,0.0833333358168602,1.49356138706207,0,1,0,0
4081,77,30,1,0,0,1,3,0.0833333358168602,1.9747017621994,0,1,0,0
4081,78,31,1,0,0,0,40,0.16666667163372,2.0144031047821,0,1,0,0
4082,68,23,1,0,0,0,0,0.5,1.58627033233643,0,1,0,0
4082,69,24,1,0,0,0,0,1.5,1.6287614107132,0,1,0,0
4082,70,25,1,0,0,1,0,2.5,1.77055668830872,0,1,0,0
4082,71,26,1,0,0,0,0,2.91666674613953,1.72176694869995,0,1,0,0
4082,72,27,0,0,0,0,0,0.5,1.69358968734741,1,1,0,0
4082,73,28,0,0,0,0,0,1.5,1.8163206577301,1,1,0,0
4082,75,30,1,0,0,0,0,3.41666674613953,1.47975945472717,0,1,0,0
4082,77,32,1,0,0,0,0,0.0833333358168602,1.64911961555481,0,1,0,0
4082,82,37,1,0,0,0,0,0,1.25276291370392,0,1,0,0
4082,85,40,1,0,0,0,0,0.0833333358168602,1.14301204681396,0,1,0,0
4083,77,27,0,0,0,0,0,2.08333325386047,1.82807302474976,1,1,0,0
4083,78,28,0,0,0,0,0,2.16666674613953,0.905740320682526,1,1,0,0
4083,80,31,1,0,0,0,0,0.0833333358168602,1.61863315105438,0,1,0,0
4083,82,32,1,0,0,0,0,2,1.82776951789856,0,1,0,0
4083,83,33,1,0,0,0,0,3,2.03925967216492,0,1,0,0
4083,85,35,1,0,0,0,0,4.91666650772095,1.96969068050385,0,1,0,0
4083,87,37,1,0,0,0,0,6.91666650772095,2.12360239028931,0,1,0,0
4083,88,39,1,0,0,0,0,8.33333301544189,2.18117237091064,0,1,0,0
4084,69,25,1,0,0,0,0,0.583333313465118,1.76249706745148,0,1,0,0
4084,70,26,1,0,0,0,0,0.333333343267441,1.7025283575058,0,1,0,0
4084,71,27,1,0,0,0,10,0.5,1.65514707565308,0,1,0,0
4084,82,38,0,0,0,0,15,1.33333337306976,1.45861482620239,1,1,0,0
4084,83,39,0,0,0,0,13,2.25,1.47494530677795,1,1,0,0
4084,85,41,0,0,0,1,0,1.66666662693024,1.59499716758728,1,1,0,0
4084,87,43,0,0,0,1,0,3.66666674613953,1.76692748069763,1,1,0,0
4084,88,45,1,0,0,1,0,5.08333349227905,1.857705950737,0,1,0,0
4085,82,38,0,0,1,0,0,1.5,1.75093722343445,1,1,0,0
4085,83,39,0,0,1,0,0,2.41666674613953,0.796835124492645,1,1,0,0
4086,68,21,1,0,0,0,8,0.833333313465118,1.63704240322113,0,1,0,0
4086,69,22,1,0,0,0,0,1.83333337306976,1.72450697422028,0,1,0,0
4086,70,23,1,0,0,0,0,2.16666674613953,1.72014951705933,0,1,0,0
4086,77,30,1,0,0,0,15,0,1.53636682033539,0,1,0,0
4086,78,31,1,0,0,1,0,1,1.71284103393555,0,1,0,0
4086,80,33,1,0,0,1,0,0.416666656732559,1.74527597427368,0,1,0,0
4086,82,35,0,0,0,1,0,2.58333325386047,1.80664753913879,1,1,0,0
4086,83,36,0,0,0,1,3,3.5,1.73307406902313,1,1,0,0
4087,68,23,1,0,0,0,0,0.25,1.80104577541351,0,1,0,0
4087,70,25,1,0,0,0,1,0.16666667163372,1.87741434574127,0,1,0,0
4087,71,26,1,0,0,0,0,0,1.88657510280609,0,1,0,0
4087,72,27,1,0,0,0,3,0.583333313465118,1.95231330394745,0,1,0,0
4087,75,30,1,0,0,0,0,0.75,1.49880814552307,0,1,0,0
4087,77,32,1,0,0,1,0,0.0833333358168602,2.04944276809692,0,1,0,0
4087,78,33,1,0,0,0,0,0.16666667163372,2.12415361404419,0,1,0,0
4087,85,40,1,0,0,1,0,0.5,2.03031516075134,0,1,0,0
4087,87,42,1,0,0,1,44,2.5,1.430455327034,0,1,0,0
4087,88,43,1,0,0,1,0,3.08333325386047,1.93365144729614,0,1,0,0
4090,77,27,0,1,0,1,0,3.33333325386047,1.98394358158112,0,1,0,0
4090,80,30,0,1,0,0,0,2.25,1.96032214164734,0,1,0,0
4090,82,32,0,1,0,0,0,4.25,1.52822721004486,0,1,0,0
4090,83,32,0,1,0,0,0,5.16666650772095,1.33606195449829,0,1,0,0
4090,85,35,0,1,0,1,6,0.666666686534882,3.00376439094543,0,1,0,0
4091,71,19,0,1,0,0,5,0.833333313465118,1.80947232246399,0,1,0,0
4091,73,21,0,1,0,0,0,0.583333313465118,1.6243155002594,0,1,0,0
4091,75,23,1,0,0,0,0,2.08333325386047,2.09286427497864,0,1,0,0
4091,77,25,1,0,0,1,0,4,2.29656958580017,0,1,0,0
4091,78,26,1,0,0,1,0,5.08333349227905,2.16345143318176,0,1,0,0
4091,82,30,1,0,0,1,0,7,1.93562984466553,0,1,0,0
4091,88,36,1,0,0,1,4,1.33333337306976,2.18932056427002,0,1,0,0
4092,70,18,0,1,0,0,5,0.333333343267441,1.45121395587921,0,1,0,0
4092,71,19,1,0,0,0,11,0.25,1.40591418743134,0,1,0,0
4093,80,36,1,0,0,0,0,11.9166669845581,1.85766816139221,0,1,0,0
4093,82,38,1,0,0,0,0,14,2.32434606552124,0,1,0,0
4093,87,43,1,0,0,0,0,19,2.63462805747986,0,1,0,0
4094,71,21,1,0,0,0,0,0.666666686534882,1.97938740253448,0,1,0,0
4094,72,22,1,0,0,1,0,1.66666662693024,1.94008100032806,0,1,0,0
4094,73,23,1,0,0,0,0,1.91666662693024,1.94008100032806,0,1,0,0
4094,88,38,1,0,0,1,0,1.41666662693024,2.14695692062378,0,1,0,0
4095,75,28,0,1,0,0,0,0.916666686534882,0.853551924228668,0,1,0,0
4096,87,42,0,0,0,1,0,4.16666650772095,1.76549756526947,1,1,0,0
4096,88,43,0,0,0,1,0,5.5,1.91507291793823,1,1,0,0
4097,72,21,0,1,1,0,2,0.666666686534882,1.33803915977478,0,1,0,0
4097,73,22,1,0,1,0,3,0.916666686534882,1.40427613258362,0,1,0,0
4097,75,24,1,0,1,0,0,2.83333325386047,1.38713812828064,0,1,0,0
4099,88,37,1,0,1,0,0,0.75,1.35118138790131,0,1,0,0
4100,75,24,1,0,0,0,0,2.5,1.2173957824707,0,1,0,0
4101,75,22,1,0,1,0,0,1.75,1.02502369880676,0,1,0,0
4102,68,18,0,1,0,0,0,0.666666686534882,1.46457374095917,0,1,0,0
4102,69,19,1,0,0,0,0,1.66666662693024,1.54392290115356,0,1,0,0
4102,70,20,1,0,0,1,0,2.66666674613953,1.58823502063751,0,1,0,0
4102,77,27,1,0,0,0,0,0.16666667163372,2.37646460533142,0,1,0,0
4102,82,32,1,0,0,1,0,0.916666686534882,1.56652975082397,0,1,0,0
4102,85,35,1,0,0,0,0,1.66666662693024,1.49968695640564,0,1,0,0
4102,87,37,1,0,0,0,0,0.833333313465118,1.65359878540039,0,1,0,0
4102,88,38,1,0,0,1,0,2.25,1.65507924556732,0,1,0,0
4103,75,22,1,0,1,0,0,0.5,1.51006484031677,0,1,0,0
4103,77,24,1,0,1,1,0,1.75,1.40841197967529,0,1,0,0
4103,80,27,1,0,1,0,0,1,2.46232843399048,0,1,0,0
4103,83,30,1,0,1,0,0,4.08333349227905,1.81767749786377,0,1,0,0
4103,85,32,1,0,1,0,0,6,1.46094560623169,0,1,0,0
4104,68,21,0,1,0,0,0,0,1.02925527095795,0,1,0,0
4104,69,22,0,1,0,0,5,0.0833333358168602,0.891598105430603,0,1,0,0
4105,75,26,1,0,0,0,0,0.666666686534882,1.38713812828064,0,1,0,0
4107,70,19,1,0,0,0,0,0.333333343267441,1.25176346302032,0,1,0,0
4107,77,26,1,0,0,0,0,0.416666656732559,2.36602449417114,0,1,0,0
4107,82,31,1,0,0,0,0,0.0833333358168602,1.55959010124207,0,1,0,0
4107,87,35,1,0,0,0,0,0.5,1.52576541900635,0,1,0,0
4107,88,37,1,0,0,0,4,0.16666667163372,1.65507924556732,0,1,0,0
4108,69,23,1,0,0,0,15,0.666666686534882,1.68005502223969,0,1,0,0
4108,70,24,1,0,0,0,0,1.66666662693024,1.80947232246399,0,1,0,0
4108,71,25,1,0,0,0,0,2.75,1.92240989208221,0,1,0,0
4108,72,26,1,0,0,0,0,3.58333325386047,1.94621551036835,0,1,0,0
4108,73,27,1,0,0,0,0,3.66666674613953,1.94621551036835,0,1,0,0
4108,75,29,1,0,0,0,0,1.33333337306976,1.44053936004639,0,1,0,0
4108,77,31,1,0,0,0,3,2.25,1.52966117858887,0,1,0,0
4108,80,34,1,0,0,1,5,1.75,1.89480757713318,0,1,0,0
4108,85,39,1,0,0,1,0,6.75,2.10181450843811,0,1,0,0
4108,87,41,1,0,0,0,0,8.75,2.09828472137451,0,1,0,0
4108,88,42,1,0,0,0,0,10.25,2.0717625617981,0,1,0,0
4110,85,33,0,1,1,1,0,11.4166669845581,2.33606767654419,0,1,0,0
4110,87,35,0,1,1,1,0,13.4166669845581,2.52237820625305,0,1,0,0
4110,88,37,0,1,1,1,0,14.9166669845581,2.11152935028076,0,1,0,0
4111,70,22,1,0,1,0,0,0.0833333358168602,1.21094119548798,0,1,0,0
4111,71,23,1,0,1,0,0,1.08333337306976,1.34885358810425,0,1,0,0
4112,70,25,1,0,0,0,0,1.08333337306976,1.34707343578339,0,1,0,0
4112,71,26,1,0,0,0,0,1.75,1.34707343578339,0,1,0,0
4112,83,38,0,0,0,0,0,0.583333313465118,1.26815068721771,1,1,0,0
4113,68,19,1,0,0,0,35,0.416666656732559,1.70405375957489,0,1,0,0
4113,69,20,1,0,0,0,0,0.16666667163372,1.7537248134613,0,1,0,0
4113,71,22,1,0,0,0,0,0.333333343267441,1.85059976577759,0,1,0,0
4113,72,23,1,0,0,0,0,0.5,1.83983516693115,0,1,0,0
4113,73,24,1,0,0,0,0,0.16666667163372,1.90882837772369,0,1,0,0
4113,75,26,1,0,0,0,0,0.583333313465118,1.77701163291931,0,1,0,0
4114,77,33,1,0,0,1,1,0.5,1.54918789863586,0,1,0,0
4114,78,34,1,0,0,1,0,1.41666662693024,1.64779853820801,0,1,0,0
4114,80,36,1,0,0,1,0,3.33333325386047,1.64794778823853,0,1,0,0
4114,82,38,0,0,0,1,0,5.41666650772095,1.76473021507263,1,1,0,0
4114,83,39,0,0,0,1,0,6.33333349227905,1.76974439620972,1,1,0,0
4114,85,41,0,0,0,1,0,8.41666698455811,1.82321870326996,1,1,0,0
4115,72,19,0,1,0,0,8,0.666666686534882,1.67771673202515,0,1,0,0
4115,73,20,1,0,0,0,26,1.25,1.6243155002594,0,1,0,0
4115,77,24,1,0,0,0,0,1.58333337306976,1.56701719760895,0,1,0,0
4116,82,32,1,0,0,0,0,0.583333313465118,1.48160398006439,0,1,0,0
4116,83,33,1,0,0,0,0,1.58333337306976,1.4414222240448,0,1,0,0
4116,85,35,0,0,0,0,5,0.416666656732559,1.59499716758728,1,1,0,0
4116,87,37,0,0,0,0,0,2.33333325386047,1.76692748069763,1,1,0,0
4116,88,39,0,0,0,0,0,3.83333325386047,1.72918713092804,1,1,0,0
4117,73,21,1,0,0,0,0,0.16666667163372,1.2019544839859,0,1,0,0
4117,75,23,1,0,0,0,0,2.25,1.02502369880676,0,1,0,0
4117,77,25,1,0,0,1,13,0.5,1.97248232364655,0,1,0,0
4117,82,30,1,0,0,0,0,1.66666662693024,0.548121154308319,0,1,0,0
4118,68,20,1,0,0,0,0,0,1.62709283828735,0,1,0,0
4118,69,21,1,0,0,0,0,0.916666686534882,1.5847452878952,0,1,0,0
4118,70,22,1,0,0,1,0,2,1.86874890327454,0,1,0,0
4118,71,23,1,0,0,1,0,2.91666674613953,1.85504400730133,0,1,0,0
4118,72,24,1,0,0,1,0,3.91666674613953,2.03678870201111,0,1,0,0
4118,73,25,1,0,0,1,0,5,2.04404425621033,0,1,0,0
4118,77,29,1,0,0,1,0,9,2.08206152915955,0,1,0,0
4118,78,30,1,0,0,1,0,10,2.08674669265747,0,1,0,0
4118,80,33,0,0,0,1,0,12.0833330154419,2.12072491645813,1,1,0,0
4118,82,34,0,0,0,1,0,14,2.19722461700439,1,1,0,0
4118,83,36,0,0,0,0,0,14.1666669845581,1.83258152008057,1,1,0,0
4118,85,37,0,0,0,1,0,18.6666660308838,2.27256870269775,1,1,0,0
4118,87,39,0,0,0,1,0,20.75,2.0259895324707,1,1,0,0
4118,88,41,0,0,0,1,0,22.1666660308838,2.26984858512878,1,1,0,0
4119,68,19,0,0,0,0,0,0,1.44076311588287,1,1,0,0
4119,70,21,1,0,0,0,12,0.16666667163372,1.5067834854126,0,1,0,0
4119,71,22,1,0,0,0,0,1.5,1.30150747299194,0,1,0,0
4119,73,24,1,0,0,0,2,0.0833333358168602,1.45457315444946,0,1,0,0
4119,75,26,1,0,0,0,0,2.08333325386047,1.2173957824707,0,1,0,0
4119,77,28,1,0,0,0,0,0.333333343267441,1.52966117858887,0,1,0,0
4120,68,25,0,0,0,0,0,0.916666686534882,1.61197888851166,1,1,0,0
4120,70,27,0,0,0,0,0,0.916666686534882,1.7049595117569,1,1,0,0
4120,71,28,0,0,0,0,0,1.91666662693024,1.80503380298615,1,1,0,0
4120,72,29,0,0,0,1,0,2.91666674613953,1.86668241024017,1,1,0,0
4120,73,30,0,0,0,0,0,3.91666674613953,1.87675261497498,1,1,0,0
4120,75,32,1,0,0,0,0,5.91666650772095,1.84600448608398,0,1,0,0
4120,77,34,1,0,0,0,0,7.83333349227905,1.95889031887054,0,1,0,0
4120,78,35,1,0,0,0,0,8.16666698455811,2.07049226760864,0,1,0,0
4120,85,42,1,0,0,0,0,2.33333325386047,2.04780769348145,0,1,0,0
4120,88,45,1,0,0,0,0,1,2.172039270401,0,1,0,0
4121,70,18,0,1,0,0,0,0.916666686534882,1.5847452878952,0,1,0,0
4121,71,19,1,0,0,0,0,1.33333337306976,1.91587376594543,0,1,0,0
4121,73,21,0,0,0,0,0,1.16666662693024,1.80974161624908,1,1,0,0
4121,75,23,0,0,0,0,0,1.66666662693024,2.17290663719177,1,1,0,0
4121,77,25,1,0,0,0,0,0.583333313465118,2.85165023803711,0,1,0,0
4121,80,28,1,0,0,0,0,1,3.16916108131409,0,1,0,0
4121,88,37,0,0,0,0,3,0.666666686534882,1.89590907096863,1,1,0,0
4122,71,26,1,0,0,0,6,0.5,1.55924773216248,0,1,0,0
4122,72,27,1,0,0,0,2,0.25,1.58997738361359,0,1,0,0
4122,73,28,1,0,0,0,0,1,1.82610893249512,0,1,0,0
4122,78,33,1,0,0,0,0,2.08333325386047,1.43268740177155,0,1,0,0
4122,80,35,1,0,0,1,0,1.66666662693024,1.60712575912476,0,1,0,0
4122,82,37,1,0,0,0,11,3.5,1.62412846088409,0,1,0,0
4124,69,20,0,1,0,0,0,0.333333343267441,1.39237320423126,0,0,1,0
4124,71,22,0,1,0,0,0,1.75,1.36034822463989,0,0,1,0
4124,72,23,0,1,0,0,0,1,1.40327966213226,0,0,1,0
4124,75,26,0,1,0,0,0,1.08333337306976,1.3351788520813,0,0,1,0
4124,77,28,0,1,0,0,0,3.16666674613953,1.46275520324707,0,0,1,0
4124,78,29,0,1,0,0,0,4.16666650772095,1.47510778903961,0,0,1,0
4124,80,31,0,1,0,0,0,6.16666650772095,1.53016471862793,0,0,1,0
4124,82,33,0,1,0,0,0,0.416666656732559,1.59127390384674,0,0,1,0
4124,83,34,0,1,0,0,10,0.25,1.34611260890961,0,0,1,0
4124,85,36,0,1,0,0,0,0.666666686534882,1.56921243667603,0,0,1,0
4124,87,38,0,1,0,0,0,0.666666686534882,1.85441493988037,0,0,1,0
4124,88,39,0,1,0,0,12,1,1.80020189285278,0,0,1,0
4125,88,42,0,0,1,0,0,15.3333330154419,2.51699495315552,1,1,0,0
4126,69,21,1,0,0,0,1,0.16666667163372,2.13691782951355,0,1,0,0
4126,71,23,1,0,0,0,1,0.583333313465118,1.21786177158356,0,1,0,0
4126,78,30,1,0,0,0,1,0.333333343267441,1.41926407814026,0,1,0,0
4126,80,32,1,0,0,0,0,0.416666656732559,1.06644296646118,0,1,0,0
4126,88,40,1,0,0,0,8,1.33333337306976,1.32509469985962,0,1,0,0
4127,71,24,0,0,0,0,0,0.833333313465118,1.06944191455841,1,1,0,0
4127,72,25,1,0,0,0,0,0.333333343267441,1.32104182243347,0,1,0,0
4127,73,26,1,0,0,0,0,0.666666686534882,1.95534825325012,0,1,0,0
4127,75,28,0,0,0,0,0,2.41666674613953,1.91303944587708,1,1,0,0
4127,77,30,0,0,0,1,0,4.5,1.92666375637054,1,1,0,0
4127,78,31,0,0,0,1,0,5.5,1.5519505739212,1,1,0,0
4127,80,33,0,0,0,1,0,7.5,2.00328826904297,1,1,0,0
4127,82,35,0,0,0,1,0,9.5,2.06051325798035,1,1,0,0
4127,83,36,1,0,0,1,0,10.5,2.03925967216492,0,1,0,0
4127,85,38,1,0,0,1,0,12.5,2.15824222564697,0,1,0,0
4127,87,40,1,0,0,1,0,14.5,2.01824188232422,0,1,0,0
4127,88,41,1,0,0,1,0,15.8333330154419,2.10860109329224,0,1,0,0
4128,68,20,1,0,0,0,0,0.25,1.61197888851166,0,1,0,0
4128,75,27,1,0,0,0,1,0.16666667163372,1.31270551681519,0,1,0,0
4128,77,29,1,0,0,0,0,0.416666656732559,1.35662245750427,0,1,0,0
4128,78,30,1,0,0,0,0,1.41666662693024,1.17132234573364,0,1,0,0
4128,80,32,1,0,0,0,0,3.41666674613953,1.59313917160034,0,1,0,0
4128,82,34,1,0,0,0,0,5.41666650772095,1.52822721004486,0,1,0,0
4128,83,35,1,0,0,0,0,6.41666650772095,1.34611260890961,0,1,0,0
4128,85,37,1,0,0,0,0,8.33333301544189,1.75742483139038,0,1,0,0
4128,88,41,1,0,0,0,0,11.8333330154419,1.8726681470871,0,1,0,0
4129,68,21,1,0,0,0,2,0.5,1.62709283828735,0,1,0,0
4129,70,23,1,0,0,0,0,1.75,1.7025283575058,0,1,0,0
4129,72,25,1,0,0,0,0,0.0833333358168602,1.66968441009521,0,1,0,0
